danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title
0.6829999999999999,0.59,0,-4.949,1,0.359,0.215,0.0,0.135,0.0401,209.986,audio_features,72x9Lcah4SMfE5TRf7gira,spotify:track:72x9Lcah4SMfE5TRf7gira,https://api.spotify.com/v1/tracks/72x9Lcah4SMfE5TRf7gira,https://api.spotify.com/v1/audio-analysis/72x9Lcah4SMfE5TRf7gira,117923,4,Dark Trap,Seventy Four,,
0.655,0.631,2,-5.599,1,0.32899999999999996,0.282,0.0,0.0935,0.0951,165.196,audio_features,3gFhm655tVBNaVbhi5UmnU,spotify:track:3gFhm655tVBNaVbhi5UmnU,https://api.spotify.com/v1/tracks/3gFhm655tVBNaVbhi5UmnU,https://api.spotify.com/v1/audio-analysis/3gFhm655tVBNaVbhi5UmnU,144639,4,Dark Trap,Room 921,,
0.726,0.436,1,-6.7829999999999995,1,0.0956,0.0721,0.872,0.107,0.392,159.968,audio_features,38NjbVjcLYyLT6DCpSQbbM,spotify:track:38NjbVjcLYyLT6DCpSQbbM,https://api.spotify.com/v1/tracks/38NjbVjcLYyLT6DCpSQbbM,https://api.spotify.com/v1/audio-analysis/38NjbVjcLYyLT6DCpSQbbM,144000,4,Dark Trap,행복,,
0.547,0.6579999999999999,1,-5.7410000000000005,1,0.175,0.11199999999999999,0.0,0.166,0.34700000000000003,167.30200000000002,audio_features,1zcXVcTksCOXGUEBTo2KtN,spotify:track:1zcXVcTksCOXGUEBTo2KtN,https://api.spotify.com/v1/tracks/1zcXVcTksCOXGUEBTo2KtN,https://api.spotify.com/v1/audio-analysis/1zcXVcTksCOXGUEBTo2KtN,145084,5,Dark Trap,2 Radical Diss,,
0.877,0.7559999999999999,5,-9.023,0,0.039,0.737,0.9179999999999999,0.147,0.65,130.06799999999998,audio_features,3XT9qaR0r7SVCwzYHzOGux,spotify:track:3XT9qaR0r7SVCwzYHzOGux,https://api.spotify.com/v1/tracks/3XT9qaR0r7SVCwzYHzOGux,https://api.spotify.com/v1/audio-analysis/3XT9qaR0r7SVCwzYHzOGux,103875,4,Dark Trap,Mobbkage,,
0.6,0.5429999999999999,0,-9.982000000000001,1,0.0766,0.0306,0.158,0.20600000000000002,0.21899999999999997,160.118,audio_features,5iouKIcjqSw51xb4UGv5PG,spotify:track:5iouKIcjqSw51xb4UGv5PG,https://api.spotify.com/v1/tracks/5iouKIcjqSw51xb4UGv5PG,https://api.spotify.com/v1/audio-analysis/5iouKIcjqSw51xb4UGv5PG,125375,4,Dark Trap,Tears,,
0.93,0.55,11,-5.959,1,0.157,0.08900000000000001,0.0,0.111,0.39299999999999996,187.988,audio_features,7Ekuj4IetcyH8Y4xueKap8,spotify:track:7Ekuj4IetcyH8Y4xueKap8,https://api.spotify.com/v1/tracks/7Ekuj4IetcyH8Y4xueKap8,https://api.spotify.com/v1/audio-analysis/7Ekuj4IetcyH8Y4xueKap8,117468,4,Dark Trap,Talk,,
0.773,0.51,7,-7.053,1,0.0401,0.00374,0.0295,0.0902,0.28600000000000003,179.898,audio_features,4NiQxxKa8yW8nkqGPoQSQD,spotify:track:4NiQxxKa8yW8nkqGPoQSQD,https://api.spotify.com/v1/tracks/4NiQxxKa8yW8nkqGPoQSQD,https://api.spotify.com/v1/audio-analysis/4NiQxxKa8yW8nkqGPoQSQD,229800,4,Dark Trap,Just One Thing,,
0.731,0.68,9,-7.852,0,0.34700000000000003,0.316,0.00021099999999999998,0.131,0.617,174.93599999999998,audio_features,2aLsUUsYoLdr5CaW0imYtn,spotify:track:2aLsUUsYoLdr5CaW0imYtn,https://api.spotify.com/v1/tracks/2aLsUUsYoLdr5CaW0imYtn,https://api.spotify.com/v1/audio-analysis/2aLsUUsYoLdr5CaW0imYtn,142811,4,Dark Trap,Liquid Sunshine,,
0.737,0.596,1,-6.749,1,0.05,0.0819,0.0,0.14300000000000002,0.14300000000000002,206.09599999999998,audio_features,0Okhidaj0Kyyh47jOHiBaL,spotify:track:0Okhidaj0Kyyh47jOHiBaL,https://api.spotify.com/v1/tracks/0Okhidaj0Kyyh47jOHiBaL,https://api.spotify.com/v1/audio-analysis/0Okhidaj0Kyyh47jOHiBaL,169293,4,Dark Trap,HOT STEPPA,,
0.903,0.703,0,-5.654,1,0.322,0.0168,0.0,0.126,0.8109999999999999,137.977,audio_features,2BiyWnYuBiqRzatDioNK1c,spotify:track:2BiyWnYuBiqRzatDioNK1c,https://api.spotify.com/v1/tracks/2BiyWnYuBiqRzatDioNK1c,https://api.spotify.com/v1/audio-analysis/2BiyWnYuBiqRzatDioNK1c,226087,4,Dark Trap,BITTER (Feat. ZOTiYAC),,
0.713,0.813,8,-5.428999999999999,1,0.168,0.0465,0.0,0.187,0.196,152.02,audio_features,2DtuEwPdlbo7RTWq66IxMy,spotify:track:2DtuEwPdlbo7RTWq66IxMy,https://api.spotify.com/v1/tracks/2DtuEwPdlbo7RTWq66IxMy,https://api.spotify.com/v1/audio-analysis/2DtuEwPdlbo7RTWq66IxMy,199001,4,Dark Trap,Killer Butterfly,,
0.7,0.7170000000000001,7,-6.706,1,0.21899999999999997,0.44799999999999995,0.0485,0.10800000000000001,0.326,160.10299999999998,audio_features,3YipGKsVarxpiewbdMqgMV,spotify:track:3YipGKsVarxpiewbdMqgMV,https://api.spotify.com/v1/tracks/3YipGKsVarxpiewbdMqgMV,https://api.spotify.com/v1/audio-analysis/3YipGKsVarxpiewbdMqgMV,133969,4,Dark Trap,Mask On,,
0.687,0.457,2,-8.392999999999999,1,0.183,0.0425,0.00853,0.10099999999999999,0.183,189.916,audio_features,7GS3nv5rpmDXDJ2h8GdAsr,spotify:track:7GS3nv5rpmDXDJ2h8GdAsr,https://api.spotify.com/v1/tracks/7GS3nv5rpmDXDJ2h8GdAsr,https://api.spotify.com/v1/audio-analysis/7GS3nv5rpmDXDJ2h8GdAsr,186985,4,Dark Trap,Crowsfeet,,
0.359,0.94,4,-4.636,1,0.157,0.0020800000000000003,0.00698,0.231,0.0693,130.043,audio_features,4er9uGBNOtaWzR5kQleQBo,spotify:track:4er9uGBNOtaWzR5kQleQBo,https://api.spotify.com/v1/tracks/4er9uGBNOtaWzR5kQleQBo,https://api.spotify.com/v1/audio-analysis/4er9uGBNOtaWzR5kQleQBo,210340,4,Dark Trap,1punch,,
0.7040000000000001,0.758,8,-7.417999999999999,0,0.231,0.00448,2.95e-06,0.071,0.536,133.314,audio_features,0SS1Ysd7mEEpMziDBCX2Xr,spotify:track:0SS1Ysd7mEEpMziDBCX2Xr,https://api.spotify.com/v1/tracks/0SS1Ysd7mEEpMziDBCX2Xr,https://api.spotify.com/v1/audio-analysis/0SS1Ysd7mEEpMziDBCX2Xr,157978,5,Dark Trap,CHECK IN - Remastered,,
0.6990000000000001,0.521,7,-6.546,1,0.0297,0.494,0.0,0.141,0.20800000000000002,114.99600000000001,audio_features,5NdBAtsCYuOaRnYhbD7jAv,spotify:track:5NdBAtsCYuOaRnYhbD7jAv,https://api.spotify.com/v1/tracks/5NdBAtsCYuOaRnYhbD7jAv,https://api.spotify.com/v1/audio-analysis/5NdBAtsCYuOaRnYhbD7jAv,155495,4,Dark Trap,When I'm Gone,,
0.688,0.813,7,-4.781000000000001,1,0.26,0.0194,0.0,0.56,0.596,119.9,audio_features,75BQL2YpjU3pOypXwHOlQw,spotify:track:75BQL2YpjU3pOypXwHOlQw,https://api.spotify.com/v1/tracks/75BQL2YpjU3pOypXwHOlQw,https://api.spotify.com/v1/audio-analysis/75BQL2YpjU3pOypXwHOlQw,131333,4,Dark Trap,Baked Fried Beans,,
0.7040000000000001,0.7929999999999999,2,-4.9239999999999995,1,0.14300000000000002,0.00687,0.00307,0.46799999999999997,0.345,199.93,audio_features,7aWyiq6UX1NKC1aOGkUEun,spotify:track:7aWyiq6UX1NKC1aOGkUEun,https://api.spotify.com/v1/tracks/7aWyiq6UX1NKC1aOGkUEun,https://api.spotify.com/v1/audio-analysis/7aWyiq6UX1NKC1aOGkUEun,138057,4,Dark Trap,Dejection,,
0.6709999999999999,0.40399999999999997,0,-8.075,0,0.0754,0.217,0.0241,0.402,0.10400000000000001,119.919,audio_features,7u65r2RJtAtjwS3A6myTnW,spotify:track:7u65r2RJtAtjwS3A6myTnW,https://api.spotify.com/v1/tracks/7u65r2RJtAtjwS3A6myTnW,https://api.spotify.com/v1/audio-analysis/7u65r2RJtAtjwS3A6myTnW,104211,4,Dark Trap,Gloss Of Blood,,
0.7609999999999999,0.7829999999999999,1,-5.1,1,0.237,0.136,1.31e-05,0.7909999999999999,0.691,168.938,audio_features,2GFcIW9RM5nlKBPDWmW5en,spotify:track:2GFcIW9RM5nlKBPDWmW5en,https://api.spotify.com/v1/tracks/2GFcIW9RM5nlKBPDWmW5en,https://api.spotify.com/v1/audio-analysis/2GFcIW9RM5nlKBPDWmW5en,134974,4,Dark Trap,Audubon,,
0.736,0.495,6,-8.642000000000001,1,0.0443,0.0087,0.299,0.20800000000000002,0.6779999999999999,120.993,audio_features,6VFKlX5qzxwmIiezqeqNYG,spotify:track:6VFKlX5qzxwmIiezqeqNYG,https://api.spotify.com/v1/tracks/6VFKlX5qzxwmIiezqeqNYG,https://api.spotify.com/v1/audio-analysis/6VFKlX5qzxwmIiezqeqNYG,146477,4,Dark Trap,Meet Mr. NICEGUY,,
0.763,0.381,6,-13.210999999999999,1,0.27899999999999997,0.395,7.97e-06,0.568,0.0976,130.968,audio_features,1ZKueMWFwl6qPxczBLqJII,spotify:track:1ZKueMWFwl6qPxczBLqJII,https://api.spotify.com/v1/tracks/1ZKueMWFwl6qPxczBLqJII,https://api.spotify.com/v1/audio-analysis/1ZKueMWFwl6qPxczBLqJII,184324,4,Dark Trap,122 Days,,
0.655,0.743,1,-5.26,1,0.0388,0.00123,2.92e-06,0.47,0.0664,130.031,audio_features,5rxrXQ6V5CXu9doBCd67qD,spotify:track:5rxrXQ6V5CXu9doBCd67qD,https://api.spotify.com/v1/tracks/5rxrXQ6V5CXu9doBCd67qD,https://api.spotify.com/v1/audio-analysis/5rxrXQ6V5CXu9doBCd67qD,143259,4,Dark Trap,Killing 2 Birds With 22 Stones ($UICIDEBOY$ X TRAVIS BARKER),,
0.72,0.727,1,-8.16,1,0.221,0.0193,0.0,0.107,0.27699999999999997,155.982,audio_features,4nutwPQrK56fFmrAMgyPhz,spotify:track:4nutwPQrK56fFmrAMgyPhz,https://api.spotify.com/v1/tracks/4nutwPQrK56fFmrAMgyPhz,https://api.spotify.com/v1/audio-analysis/4nutwPQrK56fFmrAMgyPhz,189109,4,Dark Trap,"10,000 Degrees",,
0.585,0.579,10,-9.387,0,0.447,0.15,0.0,0.111,0.281,120.838,audio_features,0fyBYsrmpihh1mfalssDlB,spotify:track:0fyBYsrmpihh1mfalssDlB,https://api.spotify.com/v1/tracks/0fyBYsrmpihh1mfalssDlB,https://api.spotify.com/v1/audio-analysis/0fyBYsrmpihh1mfalssDlB,185218,4,Dark Trap,King Tulip,,
0.8440000000000001,0.52,5,-10.626,0,0.5329999999999999,0.00221,0.00122,0.7,0.289,149.995,audio_features,7wPHEEGn0rWMZEDrDcOaDa,spotify:track:7wPHEEGn0rWMZEDrDcOaDa,https://api.spotify.com/v1/tracks/7wPHEEGn0rWMZEDrDcOaDa,https://api.spotify.com/v1/audio-analysis/7wPHEEGn0rWMZEDrDcOaDa,203897,4,Dark Trap,Carrollton,,
0.703,0.7020000000000001,11,-6.502999999999999,0,0.235,0.36200000000000004,1.49e-06,0.0627,0.187,134.756,audio_features,3Fc67u2JV066rq6iRDVqpS,spotify:track:3Fc67u2JV066rq6iRDVqpS,https://api.spotify.com/v1/tracks/3Fc67u2JV066rq6iRDVqpS,https://api.spotify.com/v1/audio-analysis/3Fc67u2JV066rq6iRDVqpS,168889,4,Dark Trap,MyTimeIsTooGreatToBeWasted,,
0.669,0.5529999999999999,0,-6.976,1,0.0511,0.17800000000000002,0.0,0.0681,0.156,180.268,audio_features,0VUoZQ3YaLewq752x4yxA4,spotify:track:0VUoZQ3YaLewq752x4yxA4,https://api.spotify.com/v1/tracks/0VUoZQ3YaLewq752x4yxA4,https://api.spotify.com/v1/audio-analysis/0VUoZQ3YaLewq752x4yxA4,226415,4,Dark Trap,It's Been a Long Time Since You Said That You Missed Me,,
0.415,0.397,10,-10.427999999999999,0,0.321,0.5489999999999999,0.0,0.125,0.28800000000000003,119.39399999999999,audio_features,0LjQdZNjyHB4hcdZzj6jIb,spotify:track:0LjQdZNjyHB4hcdZzj6jIb,https://api.spotify.com/v1/tracks/0LjQdZNjyHB4hcdZzj6jIb,https://api.spotify.com/v1/audio-analysis/0LjQdZNjyHB4hcdZzj6jIb,132000,5,Dark Trap,Perc30,,
0.7440000000000001,0.13699999999999998,9,-23.385,1,0.0519,0.52,0.106,0.0995,0.0377,216.09799999999998,audio_features,1WLlxCGmYkAIDN5wpyJ4kE,spotify:track:1WLlxCGmYkAIDN5wpyJ4kE,https://api.spotify.com/v1/tracks/1WLlxCGmYkAIDN5wpyJ4kE,https://api.spotify.com/v1/audio-analysis/1WLlxCGmYkAIDN5wpyJ4kE,196117,4,Dark Trap,CRT,,
0.7020000000000001,0.414,8,-10.823,1,0.122,0.387,0.0,0.11199999999999999,0.2,152.916,audio_features,6L2elf0b1XgnLD3nhPucu4,spotify:track:6L2elf0b1XgnLD3nhPucu4,https://api.spotify.com/v1/tracks/6L2elf0b1XgnLD3nhPucu4,https://api.spotify.com/v1/audio-analysis/6L2elf0b1XgnLD3nhPucu4,201279,4,Dark Trap,Lost My Mind,,
0.836,0.664,1,-10.035,1,0.401,0.218,2.34e-06,0.11599999999999999,0.6559999999999999,160.07,audio_features,4nXn1iXBvwKEuHmMJgmx6m,spotify:track:4nXn1iXBvwKEuHmMJgmx6m,https://api.spotify.com/v1/tracks/4nXn1iXBvwKEuHmMJgmx6m,https://api.spotify.com/v1/audio-analysis/4nXn1iXBvwKEuHmMJgmx6m,197854,4,Dark Trap,RED Rust,,
0.5870000000000001,0.584,1,-6.678,0,0.0262,0.37799999999999995,0.64,0.172,0.16399999999999998,140.08100000000002,audio_features,1ru536zYo2Qa0WeX7LYj4e,spotify:track:1ru536zYo2Qa0WeX7LYj4e,https://api.spotify.com/v1/tracks/1ru536zYo2Qa0WeX7LYj4e,https://api.spotify.com/v1/audio-analysis/1ru536zYo2Qa0WeX7LYj4e,176571,4,Dark Trap,Crash,,
0.57,0.557,4,-9.306000000000001,1,0.0313,0.282,0.0,0.16899999999999998,0.33899999999999997,148.08700000000002,audio_features,2syQhFBnXknp95x8PWX3N8,spotify:track:2syQhFBnXknp95x8PWX3N8,https://api.spotify.com/v1/tracks/2syQhFBnXknp95x8PWX3N8,https://api.spotify.com/v1/audio-analysis/2syQhFBnXknp95x8PWX3N8,169000,4,Dark Trap,Emergency,,
0.784,0.852,8,-2.511,0,0.166,0.0016300000000000002,0.0,0.0781,0.529,134.046,audio_features,6unVKGOa0kQaxxWbdMMCR3,spotify:track:6unVKGOa0kQaxxWbdMMCR3,https://api.spotify.com/v1/tracks/6unVKGOa0kQaxxWbdMMCR3,https://api.spotify.com/v1/audio-analysis/6unVKGOa0kQaxxWbdMMCR3,146004,4,Dark Trap,Pull the Trigger,,
0.6659999999999999,0.9540000000000001,5,-4.825,1,0.518,0.0239,0.0,0.369,0.605,209.562,audio_features,7syJGmmzGDAYJVJ9mDHOT9,spotify:track:7syJGmmzGDAYJVJ9mDHOT9,https://api.spotify.com/v1/tracks/7syJGmmzGDAYJVJ9mDHOT9,https://api.spotify.com/v1/audio-analysis/7syJGmmzGDAYJVJ9mDHOT9,129149,4,Dark Trap,Fall Off,,
0.7829999999999999,0.541,1,-9.556000000000001,0,0.228,0.0409,0.0,0.10300000000000001,0.57,159.988,audio_features,40CeGvRPf3KTYeYrg3ZqF6,spotify:track:40CeGvRPf3KTYeYrg3ZqF6,https://api.spotify.com/v1/tracks/40CeGvRPf3KTYeYrg3ZqF6,https://api.spotify.com/v1/audio-analysis/40CeGvRPf3KTYeYrg3ZqF6,168000,4,Dark Trap,Crash My Whip,,
0.9,0.35600000000000004,8,-9.442,1,0.29100000000000004,0.344,0.0,0.11199999999999999,0.36,199.94400000000002,audio_features,1HeWZcwReSo95cqhf8Qxwk,spotify:track:1HeWZcwReSo95cqhf8Qxwk,https://api.spotify.com/v1/tracks/1HeWZcwReSo95cqhf8Qxwk,https://api.spotify.com/v1/audio-analysis/1HeWZcwReSo95cqhf8Qxwk,141600,4,Dark Trap,I Can’t Stand It,,
0.72,0.615,9,-9.915,1,0.161,0.494,0.0,0.0817,0.384,160.046,audio_features,5qzbrC9H209CN8rtaNb6xT,spotify:track:5qzbrC9H209CN8rtaNb6xT,https://api.spotify.com/v1/tracks/5qzbrC9H209CN8rtaNb6xT,https://api.spotify.com/v1/audio-analysis/5qzbrC9H209CN8rtaNb6xT,204536,4,Dark Trap,Love Scars,,
0.7020000000000001,0.396,11,-9.344,0,0.272,0.0526,0.0,0.136,0.302,160.006,audio_features,2Mug0w8WM7drwmv9QMbZBR,spotify:track:2Mug0w8WM7drwmv9QMbZBR,https://api.spotify.com/v1/tracks/2Mug0w8WM7drwmv9QMbZBR,https://api.spotify.com/v1/audio-analysis/2Mug0w8WM7drwmv9QMbZBR,192774,4,Dark Trap,Frostbite,,
0.747,0.38799999999999996,8,-11.972999999999999,1,0.0593,0.08800000000000001,0.0131,0.111,0.175,190.016,audio_features,3loPlStRPkvr7lhXoQIKXq,spotify:track:3loPlStRPkvr7lhXoQIKXq,https://api.spotify.com/v1/tracks/3loPlStRPkvr7lhXoQIKXq,https://api.spotify.com/v1/audio-analysis/3loPlStRPkvr7lhXoQIKXq,146250,4,Dark Trap,Zombie,,
0.508,0.45799999999999996,5,-10.588,1,0.0699,0.154,0.141,0.374,0.231,124.84899999999999,audio_features,0BBs3w4ibfBYuqTdK0tT3Q,spotify:track:0BBs3w4ibfBYuqTdK0tT3Q,https://api.spotify.com/v1/tracks/0BBs3w4ibfBYuqTdK0tT3Q,https://api.spotify.com/v1/audio-analysis/0BBs3w4ibfBYuqTdK0tT3Q,222903,4,Dark Trap,Sleepy,,
0.747,0.505,11,-10.409,1,0.23199999999999998,0.195,0.00449,0.12,0.434,149.872,audio_features,1JJ3n9lj9c05ehwl3seVNl,spotify:track:1JJ3n9lj9c05ehwl3seVNl,https://api.spotify.com/v1/tracks/1JJ3n9lj9c05ehwl3seVNl,https://api.spotify.com/v1/audio-analysis/1JJ3n9lj9c05ehwl3seVNl,120202,4,Dark Trap,Go Out,,
0.691,0.493,1,-11.868,1,0.0857,0.004520000000000001,0.0145,0.826,0.0394,146.023,audio_features,0mM8GPNEP9UTBOnpOtCz7g,spotify:track:0mM8GPNEP9UTBOnpOtCz7g,https://api.spotify.com/v1/tracks/0mM8GPNEP9UTBOnpOtCz7g,https://api.spotify.com/v1/audio-analysis/0mM8GPNEP9UTBOnpOtCz7g,165339,4,Dark Trap,Venvm,,
0.813,0.653,7,-8.841000000000001,1,0.307,0.228,0.177,0.0753,0.632,150.05,audio_features,5IlnmN5Hs9kvRsbP6pyejP,spotify:track:5IlnmN5Hs9kvRsbP6pyejP,https://api.spotify.com/v1/tracks/5IlnmN5Hs9kvRsbP6pyejP,https://api.spotify.com/v1/audio-analysis/5IlnmN5Hs9kvRsbP6pyejP,65411,4,Dark Trap,Https://murder. Com,,
0.595,0.478,7,-11.255999999999998,1,0.0702,0.679,0.0006,0.0812,0.0358,190.048,audio_features,6B7jGL1RmprYOFvss1fqOr,spotify:track:6B7jGL1RmprYOFvss1fqOr,https://api.spotify.com/v1/tracks/6B7jGL1RmprYOFvss1fqOr,https://api.spotify.com/v1/audio-analysis/6B7jGL1RmprYOFvss1fqOr,166844,4,Dark Trap,Dark Light,,
0.84,0.4,5,-11.807,0,0.0516,0.698,0.00143,0.11599999999999999,0.381,124.009,audio_features,1jWJcuTUgO99gntArSPmrB,spotify:track:1jWJcuTUgO99gntArSPmrB,https://api.spotify.com/v1/tracks/1jWJcuTUgO99gntArSPmrB,https://api.spotify.com/v1/audio-analysis/1jWJcuTUgO99gntArSPmrB,154947,4,Dark Trap,BUMBLE BEE,,
0.5529999999999999,0.568,6,-8.47,0,0.0392,0.799,0.0,0.11,0.191,159.995,audio_features,6VezAdu69qPfc3Q6de3Hbs,spotify:track:6VezAdu69qPfc3Q6de3Hbs,https://api.spotify.com/v1/tracks/6VezAdu69qPfc3Q6de3Hbs,https://api.spotify.com/v1/audio-analysis/6VezAdu69qPfc3Q6de3Hbs,220604,4,Dark Trap,Burn,,
0.619,0.59,8,-5.534,1,0.0392,0.11800000000000001,0.0,0.17,0.16,220.102,audio_features,22RmlGGsTXB22MSvWrLqP9,spotify:track:22RmlGGsTXB22MSvWrLqP9,https://api.spotify.com/v1/tracks/22RmlGGsTXB22MSvWrLqP9,https://api.spotify.com/v1/audio-analysis/22RmlGGsTXB22MSvWrLqP9,170856,4,Dark Trap,SNOW,,
0.8490000000000001,0.40700000000000003,3,-9.494,0,0.24,0.0163,0.096,0.127,0.24600000000000002,150.00799999999998,audio_features,3k8AeDhApZrHMeGGvtL3ev,spotify:track:3k8AeDhApZrHMeGGvtL3ev,https://api.spotify.com/v1/tracks/3k8AeDhApZrHMeGGvtL3ev,https://api.spotify.com/v1/audio-analysis/3k8AeDhApZrHMeGGvtL3ev,143000,4,Dark Trap,Hourglass,,
0.78,0.687,0,-8.293,1,0.305,0.28800000000000003,0.0,0.0855,0.623,139.262,audio_features,20VAV3E13vY9I900LVlcPZ,spotify:track:20VAV3E13vY9I900LVlcPZ,https://api.spotify.com/v1/tracks/20VAV3E13vY9I900LVlcPZ,https://api.spotify.com/v1/audio-analysis/20VAV3E13vY9I900LVlcPZ,154201,4,Dark Trap,melatonin,,
0.62,0.445,8,-11.825999999999999,1,0.18899999999999997,0.483,0.000364,0.21100000000000002,0.0821,119.97399999999999,audio_features,2wiwjxDRV8yC8kCiI26RWP,spotify:track:2wiwjxDRV8yC8kCiI26RWP,https://api.spotify.com/v1/tracks/2wiwjxDRV8yC8kCiI26RWP,https://api.spotify.com/v1/audio-analysis/2wiwjxDRV8yC8kCiI26RWP,176274,4,Dark Trap,Could've Been Worse,,
0.769,0.506,0,-11.658,1,0.0452,0.0027300000000000002,0.0,0.0832,0.102,120.00399999999999,audio_features,6GZRum7yJqfnGZGfIcGIaq,spotify:track:6GZRum7yJqfnGZGfIcGIaq,https://api.spotify.com/v1/tracks/6GZRum7yJqfnGZGfIcGIaq,https://api.spotify.com/v1/audio-analysis/6GZRum7yJqfnGZGfIcGIaq,232046,4,Dark Trap,$UICIDEWAVE,,
0.703,0.5920000000000001,8,-11.737,0,0.0815,0.0151,0.0,0.11800000000000001,0.77,159.825,audio_features,1OryQzIRqiCXanvsMauS4Z,spotify:track:1OryQzIRqiCXanvsMauS4Z,https://api.spotify.com/v1/tracks/1OryQzIRqiCXanvsMauS4Z,https://api.spotify.com/v1/audio-analysis/1OryQzIRqiCXanvsMauS4Z,120000,4,Dark Trap,Daze,,
0.762,0.529,10,-5.917000000000001,1,0.139,0.525,0.0,0.21100000000000002,0.63,148.064,audio_features,1mM9hJZwpo5WUYfbzdn0kO,spotify:track:1mM9hJZwpo5WUYfbzdn0kO,https://api.spotify.com/v1/tracks/1mM9hJZwpo5WUYfbzdn0kO,https://api.spotify.com/v1/audio-analysis/1mM9hJZwpo5WUYfbzdn0kO,142734,4,Dark Trap,Moment,,
0.611,0.44799999999999995,2,-11.243,1,0.0665,0.19899999999999998,0.0,0.11199999999999999,0.299,150.05100000000002,audio_features,5b0JPVolgv2cdOewoQ5m6l,spotify:track:5b0JPVolgv2cdOewoQ5m6l,https://api.spotify.com/v1/tracks/5b0JPVolgv2cdOewoQ5m6l,https://api.spotify.com/v1/audio-analysis/5b0JPVolgv2cdOewoQ5m6l,198404,4,Dark Trap,Dangerous,,
0.847,0.505,11,-10.978,1,0.264,0.287,0.0,0.42200000000000004,0.374,132.046,audio_features,1p2zTvUwOQexB3YvR3WTsK,spotify:track:1p2zTvUwOQexB3YvR3WTsK,https://api.spotify.com/v1/tracks/1p2zTvUwOQexB3YvR3WTsK,https://api.spotify.com/v1/audio-analysis/1p2zTvUwOQexB3YvR3WTsK,203636,4,Dark Trap,Traumatic,,
0.8170000000000001,0.441,6,-14.825,0,0.0648,0.11599999999999999,8.5e-06,0.0917,0.31,179.94400000000002,audio_features,3ygA8UuppIArQFHKfddWBk,spotify:track:3ygA8UuppIArQFHKfddWBk,https://api.spotify.com/v1/tracks/3ygA8UuppIArQFHKfddWBk,https://api.spotify.com/v1/audio-analysis/3ygA8UuppIArQFHKfddWBk,173373,4,Dark Trap,Daiquiris & Dreams,,
0.73,0.588,8,-8.837,0,0.0548,0.157,0.00896,0.106,0.275,144.028,audio_features,7e0z4ndwGjiXS6uUVlafvV,spotify:track:7e0z4ndwGjiXS6uUVlafvV,https://api.spotify.com/v1/tracks/7e0z4ndwGjiXS6uUVlafvV,https://api.spotify.com/v1/audio-analysis/7e0z4ndwGjiXS6uUVlafvV,146625,5,Dark Trap,Carmine,,
0.809,0.642,2,-5.975,1,0.0788,0.00214,0.00025,0.135,0.0967,124.984,audio_features,157DtALQc80G7VdRT1qKXc,spotify:track:157DtALQc80G7VdRT1qKXc,https://api.spotify.com/v1/tracks/157DtALQc80G7VdRT1qKXc,https://api.spotify.com/v1/audio-analysis/157DtALQc80G7VdRT1qKXc,154549,4,Dark Trap,Where The Fuck Is God 2,,
0.612,0.531,11,-10.091000000000001,1,0.092,0.23399999999999999,0.0,0.21899999999999997,0.19,161.986,audio_features,1KlUUyAto4F6XdcTGd3ps2,spotify:track:1KlUUyAto4F6XdcTGd3ps2,https://api.spotify.com/v1/tracks/1KlUUyAto4F6XdcTGd3ps2,https://api.spotify.com/v1/audio-analysis/1KlUUyAto4F6XdcTGd3ps2,148608,4,Dark Trap,Why Can't Nothing Seem To Ever Go Right?,,
0.7170000000000001,0.643,8,-6.872000000000001,1,0.0688,0.000133,0.000117,0.14,0.193,164.00799999999998,audio_features,0PepIU9959RvMLowVpSO3f,spotify:track:0PepIU9959RvMLowVpSO3f,https://api.spotify.com/v1/tracks/0PepIU9959RvMLowVpSO3f,https://api.spotify.com/v1/audio-analysis/0PepIU9959RvMLowVpSO3f,154044,4,Dark Trap,Lathargic,,
0.648,0.486,1,-8.376,1,0.22899999999999998,0.0011099999999999999,0.0,0.24,0.45899999999999996,174.775,audio_features,0SepsQdp7RvPRrulKhBXJB,spotify:track:0SepsQdp7RvPRrulKhBXJB,https://api.spotify.com/v1/tracks/0SepsQdp7RvPRrulKhBXJB,https://api.spotify.com/v1/audio-analysis/0SepsQdp7RvPRrulKhBXJB,105535,4,Dark Trap,Dry Run,,
0.6559999999999999,0.865,7,-7.154,1,0.175,0.0004940000000000001,0.000729,0.68,0.5720000000000001,199.87599999999998,audio_features,7qXTiqWGqC29WGdnYeR1ZL,spotify:track:7qXTiqWGqC29WGdnYeR1ZL,https://api.spotify.com/v1/tracks/7qXTiqWGqC29WGdnYeR1ZL,https://api.spotify.com/v1/audio-analysis/7qXTiqWGqC29WGdnYeR1ZL,87536,4,Dark Trap,Neves,,
0.6940000000000001,0.85,8,-4.261,1,0.17,0.0237,0.0,0.135,0.7070000000000001,139.996,audio_features,4dV1HBPBIwqQFO98BX9B0k,spotify:track:4dV1HBPBIwqQFO98BX9B0k,https://api.spotify.com/v1/tracks/4dV1HBPBIwqQFO98BX9B0k,https://api.spotify.com/v1/audio-analysis/4dV1HBPBIwqQFO98BX9B0k,112039,4,Dark Trap,Out,,
